"시군구별","유형별","진료과목별","시점","전문의수[명]",
"전주시완산구","병상있음","성형외과","2015년","1",
"전주시완산구","병상있음","마취통증의학과","2015년","4",
"전주시완산구","병상있음","산부인과","2015년","11",
"전주시완산구","병상있음","안과","2015년","16",
"전주시완산구","병상있음","이비인후과","2015년","15",
"전주시완산구","병상있음","비뇨기과","2015년","4",
"전주시완산구","병상있음","영상의학과","2015년","2",
"전주시완산구","병상있음","진단검사의학과","2015년","1",
"전주시완산구","병상있음","가정의학과","2015년","2",
"전주시완산구","병상없음","내과","2015년","44",
"전주시완산구","병상없음","신경과","2015년","2",
"전주시완산구","병상없음","정신건강의학과","2015년","13",
"전주시완산구","병상없음","외과","2015년","8",
"전주시완산구","병상없음","정형외과","2015년","5",
"전주시완산구","병상없음","신경외과","2015년","1",
"전주시완산구","병상없음","성형외과","2015년","9",
"전주시완산구","병상없음","마취통증의학과","2015년","17",
"전주시완산구","병상없음","산부인과","2015년","12",
"전주시완산구","병상없음","소아청소년과","2015년","29",
"전주시완산구","병상없음","안과","2015년","5",
"전주시완산구","병상없음","이비인후과","2015년","11",
"전주시완산구","병상없음","피부과","2015년","15",
"전주시완산구","병상없음","비뇨기과","2015년","7",
"전주시완산구","병상없음","영상의학과","2015년","7",
"전주시완산구","병상없음","재활의학과","2015년","2",
"전주시완산구","병상없음","가정의학과","2015년","22",
"전주시덕진구","상급종합","내과","2015년","56",
"전주시덕진구","상급종합","신경과","2015년","6",
"전주시덕진구","상급종합","정신건강의학과","2015년","6",
"전주시덕진구","상급종합","외과","2015년","18",
"전주시덕진구","상급종합","정형외과","2015년","12",
"전주시덕진구","상급종합","신경외과","2015년","7",
"전주시덕진구","상급종합","흉부외과","2015년","7",
"전주시덕진구","상급종합","성형외과","2015년","4",
"전주시덕진구","상급종합","마취통증의학과","2015년","11",
"전주시덕진구","상급종합","산부인과","2015년","10",
"전주시덕진구","상급종합","소아청소년과","2015년","9",
"전주시덕진구","상급종합","안과","2015년","6",
"전주시덕진구","상급종합","이비인후과","2015년","6",
"전주시덕진구","상급종합","피부과","2015년","4",
"전주시덕진구","상급종합","비뇨기과","2015년","8",
"전주시덕진구","상급종합","영상의학과","2015년","13",
"전주시덕진구","상급종합","방사선종양학과","2015년","3",
"전주시덕진구","상급종합","병리과","2015년","6",
"전주시덕진구","상급종합","진단검사의학과","2015년","5",
"전주시덕진구","상급종합","재활의학과","2015년","5",
"전주시덕진구","상급종합","핵의학과","2015년","4",
"전주시덕진구","상급종합","가정의학과","2015년","1",
"전주시덕진구","상급종합","응급의학과","2015년","5",
"전주시덕진구","100~299병상","내과","2015년","2",
"전주시덕진구","100~299병상","외과","2015년","2",
"전주시덕진구","100~299병상","정형외과","2015년","3",
"전주시덕진구","100~299병상","신경외과","2015년","2",
"전주시덕진구","100~299병상","마취통증의학과","2015년","2",
"전주시덕진구","100~299병상","산부인과","2015년","1",
"전주시덕진구","100~299병상","영상의학과","2015년","1",
"전주시덕진구","100~299병상","진단검사의학과","2015년","1",
"전주시덕진구","100병상이상","내과","2015년","11",
"전주시덕진구","100병상이상","신경과","2015년","1",
"전주시덕진구","100병상이상","정신건강의학과","2015년","1",
"전주시덕진구","100병상이상","외과","2015년","2",
"전주시덕진구","100병상이상","정형외과","2015년","4",
"전주시덕진구","100병상이상","신경외과","2015년","4",
"전주시덕진구","100병상이상","마취통증의학과","2015년","3",
"전주시덕진구","100병상이상","산부인과","2015년","2",
"전주시덕진구","100병상이상","소아청소년과","2015년","2",
"전주시덕진구","100병상이상","비뇨기과","2015년","1",
"전주시덕진구","100병상이상","영상의학과","2015년","4",
"전주시덕진구","100병상이상","진단검사의학과","2015년","1",
"전주시덕진구","100병상이상","재활의학과","2015년","1",
"전주시덕진구","100병상이상","응급의학과","2015년","3",
"전주시덕진구","100병상이상","직업환경의학과","2015년","1",
"전주시덕진구","30~99병상","내과","2015년","4",
"전주시덕진구","30~99병상","정신건강의학과","2015년","3",
"전주시덕진구","30~99병상","외과","2015년","1",
"전주시덕진구","30~99병상","정형외과","2015년","4",
"전주시덕진구","30~99병상","신경외과","2015년","1",
"전주시덕진구","30~99병상","흉부외과","2015년","1",
"전주시덕진구","30~99병상","성형외과","2015년","3",
"전주시덕진구","30~99병상","마취통증의학과","2015년","4",
"전주시덕진구","30~99병상","산부인과","2015년","12",
"전주시덕진구","30~99병상","소아청소년과","2015년","2",
"전주시덕진구","30~99병상","피부과","2015년","2",
"전주시덕진구","30~99병상","비뇨기과","2015년","1",
"전주시덕진구","30~99병상","영상의학과","2015년","3",
"전주시덕진구","30~99병상","재활의학과","2015년","1",
"전주시덕진구","30~99병상","가정의학과","2015년","1",
"전주시덕진구","100~299병상","내과","2015년","3",
"전주시덕진구","100~299병상","신경과","2015년","1",
"전주시덕진구","100~299병상","외과","2015년","9",
"전주시덕진구","100~299병상","정형외과","2015년","1",
"전주시덕진구","100~299병상","신경외과","2015년","3",
"전주시덕진구","100~299병상","흉부외과","2015년","2",
"전주시덕진구","100~299병상","산부인과","2015년","3",
"전주시덕진구","100~299병상","비뇨기과","2015년","1",
"전주시덕진구","100~299병상","재활의학과","2015년","2",
"전주시덕진구","100~299병상","가정의학과","2015년","21",
"전주시덕진구","병상있음","내과","2015년","13",
"전주시덕진구","병상있음","정신건강의학과","2015년","2",
"전주시덕진구","병상있음","외과","2015년","12",
"전주시덕진구","병상있음","정형외과","2015년","6",
"전주시덕진구","병상있음","신경외과","2015년","3",
"전주시덕진구","병상있음","마취통증의학과","2015년","3",
"전주시덕진구","병상있음","산부인과","2015년","16",
"전주시덕진구","병상있음","소아청소년과","2015년","4",
"전주시덕진구","병상있음","안과","2015년","12",
"전주시덕진구","병상있음","이비인후과","2015년","2",
"전주시덕진구","병상있음","피부과","2015년","2",
"전주시덕진구","병상있음","영상의학과","2015년","3",
"전주시덕진구","병상있음","가정의학과","2015년","5",
"전주시덕진구","병상없음","내과","2015년","40",
"전주시덕진구","병상없음","신경과","2015년","1",
"전주시덕진구","병상없음","정신건강의학과","2015년","7",
"전주시덕진구","병상없음","외과","2015년","4",
"전주시덕진구","병상없음","정형외과","2015년","5",
"전주시덕진구","병상없음","흉부외과","2015년","2",
"전주시덕진구","병상없음","마취통증의학과","2015년","9",
"전주시덕진구","병상없음","산부인과","2015년","5",
"전주시덕진구","병상없음","소아청소년과","2015년","20",
"전주시덕진구","병상없음","안과","2015년","6",
"전주시덕진구","병상없음","이비인후과","2015년","10",
"전주시덕진구","병상없음","피부과","2015년","6",
"전주시덕진구","병상없음","비뇨기과","2015년","5",
"전주시덕진구","병상없음","영상의학과","2015년","3",
"전주시덕진구","병상없음","병리과","2015년","1",
"전주시덕진구","병상없음","진단검사의학과","2015년","1",
"전주시덕진구","병상없음","재활의학과","2015년","3",
"전주시덕진구","병상없음","가정의학과","2015년","20",
"전주시덕진구","병상없음","직업환경의학과","2015년","2",
"전주시덕진구","병상없음","예방의학과","2015년","1",
"군산시","300~499병상","내과","2015년","7",
"군산시","300~499병상","신경과","2015년","3",
"군산시","300~499병상","정신건강의학과","2015년","1",
"군산시","300~499병상","외과","2015년","2",
"군산시","300~499병상","정형외과","2015년","3",
"군산시","300~499병상","신경외과","2015년","1",
"군산시","300~499병상","흉부외과","2015년","1",
"군산시","300~499병상","마취통증의학과","2015년","2",
"군산시","300~499병상","산부인과","2015년","3",
"군산시","300~499병상","소아청소년과","2015년","1",
"군산시","300~499병상","안과","2015년","1",
"군산시","300~499병상","이비인후과","2015년","1",
